run_id,experiment_name,variant,mode,protocol_version,logging_schema_version,base_model,use_4bit,gradient_checkpointing,seed,rank,alpha,max_steps,effective_batch_size_sequences,max_seq_length,baseline_ppl_all,best_ppl_all,final_ppl_all,train_runtime_s,train_steps_per_second,status,_source_path,_metrics_history_path,history_step,history_epoch,history_event_type,history_timestamp_utc,metric_loss,baseline_eval_peak_vram_allocated_gb,baseline_eval_peak_vram_reserved_gb,baseline_ppl_layer_a,baseline_ppl_layer_b,best_ppl_layer_a,best_ppl_layer_b,best_step,delta_best_ppl_all,delta_best_ppl_layer_a,delta_best_ppl_layer_b,delta_final_ppl_all,delta_final_ppl_layer_a,delta_final_ppl_layer_b,eval_steps,final_ppl_layer_a,final_ppl_layer_b,final_step,gradient_accumulation_steps,last_completed_step,learning_rate,logging_steps,lora_dropout,max_eval_peak_vram_allocated_gb,max_eval_peak_vram_reserved_gb,max_grad_norm,min_grad_norm,num_inf_loss_events,num_nan_loss_events,num_nonfinite_events,num_nonfinite_grad_norm_events,num_oom_events,optimizer_reset_count,per_device_eval_batch_size,per_device_train_batch_size,run_peak_vram_allocated_gb,run_peak_vram_reserved_gb,save_steps,step_time_mean_s,step_time_p50_s,step_time_p95_s,step_time_sample_count,step_time_std_s,terminated_early,termination_reason,train_peak_vram_allocated_gb,train_peak_vram_reserved_gb,warmup_ratio,weight_decay,metric_grad_norm,metric_learning_rate,metric_epoch,metric_step,metric_eval_loss,metric_eval_runtime,metric_eval_samples_per_second,metric_eval_steps_per_second,metric_eval_layer_a_loss,metric_eval_layer_a_runtime,metric_eval_layer_a_samples_per_second,metric_eval_layer_a_steps_per_second,metric_eval_layer_b_loss,metric_eval_layer_b_runtime,metric_eval_layer_b_samples_per_second,metric_eval_layer_b_steps_per_second,metric_eval_perplexity,metric_eval_peak_vram_allocated_gb,metric_eval_peak_vram_reserved_gb,metric_eval_peak_vram_allocated_gb_since_last_reset,metric_eval_peak_vram_reserved_gb_since_last_reset,metric_eval_peak_vram_allocated_gb_eval_only,metric_eval_peak_vram_reserved_gb_eval_only,metric_eval_layer_a_perplexity,metric_eval_layer_a_peak_vram_allocated_gb,metric_eval_layer_a_peak_vram_reserved_gb,metric_eval_layer_a_peak_vram_allocated_gb_since_last_reset,metric_eval_layer_a_peak_vram_reserved_gb_since_last_reset,metric_eval_layer_a_peak_vram_allocated_gb_eval_only,metric_eval_layer_a_peak_vram_reserved_gb_eval_only,metric_eval_layer_b_perplexity,metric_eval_layer_b_peak_vram_allocated_gb,metric_eval_layer_b_peak_vram_reserved_gb,metric_eval_layer_b_peak_vram_allocated_gb_since_last_reset,metric_eval_layer_b_peak_vram_reserved_gb_since_last_reset,metric_eval_layer_b_peak_vram_allocated_gb_eval_only,metric_eval_layer_b_peak_vram_reserved_gb_eval_only,metric_eval_mean_train_step_time_s,metric_eval_p50_train_step_time_s,metric_eval_p95_train_step_time_s,metric_eval_std_train_step_time_s,metric_eval_num_train_step_time_samples,metric_train_runtime,metric_train_samples_per_second,metric_train_steps_per_second,metric_total_flos,metric_train_loss
llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42__1776439568,llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42,qlora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,True,False,42,32,64,350,8,1024,8.316989216966332,7.383336350400535,7.383336350400535,2677.0969,0.131,completed,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/metrics_history.jsonl,30,0.1595744680851064,train_log,2026-04-17T16:12:57.988057+00:00,2.0082,8.768091201782227,9.31640625,8.646641110051549,5.311128582088765,7.695913459123449,4.634540927893142,350,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,50,7.695913459123449,4.634540927893142,350,4,350,0.0002,10,0.05,8.887051582336426,14.470703125,0.4891490340232849,0.34433630108833313,0,0,0,0,0,0,1,2,8.887051105499268,14.470703125,50,4.932607258909515,4.934071354623884,4.938354517750442,7,0.005052985353064782,False,completed,7.589663982391357,14.470703125,0.05,0.01,0.3759683668613434,0.00019277108433734942,0.1595744680851064,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42__1776439568,llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42,qlora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,True,False,42,32,64,350,8,1024,8.316989216966332,7.383336350400535,7.383336350400535,2677.0969,0.131,completed,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/metrics_history.jsonl,40,0.2127659574468085,train_log,2026-04-17T16:12:57.988061+00:00,1.9703,8.768091201782227,9.31640625,8.646641110051549,5.311128582088765,7.695913459123449,4.634540927893142,350,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,50,7.695913459123449,4.634540927893142,350,4,350,0.0002,10,0.05,8.887051582336426,14.470703125,0.4891490340232849,0.34433630108833313,0,0,0,0,0,0,1,2,8.887051105499268,14.470703125,50,4.932607258909515,4.934071354623884,4.938354517750442,7,0.005052985353064782,False,completed,7.589663982391357,14.470703125,0.05,0.01,0.3613604009151459,0.00018674698795180723,0.2127659574468085,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42__1776439568,llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42,qlora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,True,False,42,32,64,350,8,1024,8.316989216966332,7.383336350400535,7.383336350400535,2677.0969,0.131,completed,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/metrics_history.jsonl,50,0.26595744680851063,train_log,2026-04-17T16:12:57.988065+00:00,1.9715,8.768091201782227,9.31640625,8.646641110051549,5.311128582088765,7.695913459123449,4.634540927893142,350,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,50,7.695913459123449,4.634540927893142,350,4,350,0.0002,10,0.05,8.887051582336426,14.470703125,0.4891490340232849,0.34433630108833313,0,0,0,0,0,0,1,2,8.887051105499268,14.470703125,50,4.932607258909515,4.934071354623884,4.938354517750442,7,0.005052985353064782,False,completed,7.589663982391357,14.470703125,0.05,0.01,0.3738538920879364,0.00018072289156626507,0.26595744680851063,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42__1776439568,llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42,qlora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,True,False,42,32,64,350,8,1024,8.316989216966332,7.383336350400535,7.383336350400535,2677.0969,0.131,completed,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/metrics_history.jsonl,50,0.26595744680851063,eval,2026-04-17T16:12:57.988071+00:00,,8.768091201782227,9.31640625,8.646641110051549,5.311128582088765,7.695913459123449,4.634540927893142,350,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,50,7.695913459123449,4.634540927893142,350,4,350,0.0002,10,0.05,8.887051582336426,14.470703125,0.4891490340232849,0.34433630108833313,0,0,0,0,0,0,1,2,8.887051105499268,14.470703125,50,4.932607258909515,4.934071354623884,4.938354517750442,7,0.005052985353064782,False,completed,7.589663982391357,14.470703125,0.05,0.01,,,0.26595744680851063,50,2.0378005504608154,67.3915,3.784,3.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42__1776439568,llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42,qlora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,True,False,42,32,64,350,8,1024,8.316989216966332,7.383336350400535,7.383336350400535,2677.0969,0.131,completed,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/metrics_history.jsonl,50,0.26595744680851063,eval,2026-04-17T16:12:57.988077+00:00,,8.768091201782227,9.31640625,8.646641110051549,5.311128582088765,7.695913459123449,4.634540927893142,350,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,50,7.695913459123449,4.634540927893142,350,4,350,0.0002,10,0.05,8.887051582336426,14.470703125,0.4891490340232849,0.34433630108833313,0,0,0,0,0,0,1,2,8.887051105499268,14.470703125,50,4.932607258909515,4.934071354623884,4.938354517750442,7,0.005052985353064782,False,completed,7.589663982391357,14.470703125,0.05,0.01,,,0.26595744680851063,50,,,,,2.0772321224212646,61.8364,3.784,3.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42__1776439568,llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42,qlora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,True,False,42,32,64,350,8,1024,8.316989216966332,7.383336350400535,7.383336350400535,2677.0969,0.131,completed,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/metrics_history.jsonl,50,0.26595744680851063,eval,2026-04-17T16:12:57.988083+00:00,,8.768091201782227,9.31640625,8.646641110051549,5.311128582088765,7.695913459123449,4.634540927893142,350,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,50,7.695913459123449,4.634540927893142,350,4,350,0.0002,10,0.05,8.887051582336426,14.470703125,0.4891490340232849,0.34433630108833313,0,0,0,0,0,0,1,2,8.887051105499268,14.470703125,50,4.932607258909515,4.934071354623884,4.938354517750442,7,0.005052985353064782,False,completed,7.589663982391357,14.470703125,0.05,0.01,,,0.26595744680851063,50,,,,,,,,,1.5930737257003784,5.5517,3.783,3.783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42__1776439568,llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42,qlora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,True,False,42,32,64,350,8,1024,8.316989216966332,7.383336350400535,7.383336350400535,2677.0969,0.131,completed,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/metrics_history.jsonl,50,0.26595744680851063,eval,2026-04-17T16:12:57.988092+00:00,,8.768091201782227,9.31640625,8.646641110051549,5.311128582088765,7.695913459123449,4.634540927893142,350,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,50,7.695913459123449,4.634540927893142,350,4,350,0.0002,10,0.05,8.887051582336426,14.470703125,0.4891490340232849,0.34433630108833313,0,0,0,0,0,0,1,2,8.887051105499268,14.470703125,50,4.932607258909515,4.934071354623884,4.938354517750442,7,0.005052985353064782,False,completed,7.589663982391357,14.470703125,0.05,0.01,,,0.26595744680851063,50,2.0378005504608154,67.3915,3.784,3.784,2.0772321224212646,61.8364,3.784,3.784,1.5930737257003784,5.5517,3.783,3.783,7.6737126803519375,8.887051582336426,14.470703125,8.887051582336426,14.470703125,8.887051582336426,14.470703125,7.982344157692738,8.887051582336426,14.470703125,8.887051582336426,14.470703125,8.887051582336426,14.470703125,4.918844895982408,8.887051105499268,14.470703125,8.887051105499268,14.470703125,8.887051105499268,14.470703125,4.939636777732521,4.935313687077723,4.9389519580407075,0.033309764668216224,50,,,,,
llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42__1776439568,llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42,qlora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,True,False,42,32,64,350,8,1024,8.316989216966332,7.383336350400535,7.383336350400535,2677.0969,0.131,completed,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/metrics_history.jsonl,60,0.3191489361702128,train_log,2026-04-17T16:12:57.988101+00:00,1.8862,8.768091201782227,9.31640625,8.646641110051549,5.311128582088765,7.695913459123449,4.634540927893142,350,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,50,7.695913459123449,4.634540927893142,350,4,350,0.0002,10,0.05,8.887051582336426,14.470703125,0.4891490340232849,0.34433630108833313,0,0,0,0,0,0,1,2,8.887051105499268,14.470703125,50,4.932607258909515,4.934071354623884,4.938354517750442,7,0.005052985353064782,False,completed,7.589663982391357,14.470703125,0.05,0.01,0.37324708700180054,0.0001746987951807229,0.3191489361702128,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42__1776439568,llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42,qlora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,True,False,42,32,64,350,8,1024,8.316989216966332,7.383336350400535,7.383336350400535,2677.0969,0.131,completed,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/metrics_history.jsonl,70,0.3723404255319149,train_log,2026-04-17T16:12:57.988106+00:00,1.9317,8.768091201782227,9.31640625,8.646641110051549,5.311128582088765,7.695913459123449,4.634540927893142,350,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,50,7.695913459123449,4.634540927893142,350,4,350,0.0002,10,0.05,8.887051582336426,14.470703125,0.4891490340232849,0.34433630108833313,0,0,0,0,0,0,1,2,8.887051105499268,14.470703125,50,4.932607258909515,4.934071354623884,4.938354517750442,7,0.005052985353064782,False,completed,7.589663982391357,14.470703125,0.05,0.01,0.3623552620410919,0.00016867469879518074,0.3723404255319149,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42__1776439568,llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42,qlora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,True,False,42,32,64,350,8,1024,8.316989216966332,7.383336350400535,7.383336350400535,2677.0969,0.131,completed,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/metrics_history.jsonl,80,0.425531914893617,train_log,2026-04-17T16:12:57.988110+00:00,1.9918,8.768091201782227,9.31640625,8.646641110051549,5.311128582088765,7.695913459123449,4.634540927893142,350,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,50,7.695913459123449,4.634540927893142,350,4,350,0.0002,10,0.05,8.887051582336426,14.470703125,0.4891490340232849,0.34433630108833313,0,0,0,0,0,0,1,2,8.887051105499268,14.470703125,50,4.932607258909515,4.934071354623884,4.938354517750442,7,0.005052985353064782,False,completed,7.589663982391357,14.470703125,0.05,0.01,0.34433630108833313,0.00016265060240963855,0.425531914893617,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42__1776439568,llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42,qlora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,True,False,42,32,64,350,8,1024,8.316989216966332,7.383336350400535,7.383336350400535,2677.0969,0.131,completed,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/metrics_history.jsonl,90,0.4787234042553192,train_log,2026-04-17T16:12:57.988113+00:00,1.9577,8.768091201782227,9.31640625,8.646641110051549,5.311128582088765,7.695913459123449,4.634540927893142,350,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,50,7.695913459123449,4.634540927893142,350,4,350,0.0002,10,0.05,8.887051582336426,14.470703125,0.4891490340232849,0.34433630108833313,0,0,0,0,0,0,1,2,8.887051105499268,14.470703125,50,4.932607258909515,4.934071354623884,4.938354517750442,7,0.005052985353064782,False,completed,7.589663982391357,14.470703125,0.05,0.01,0.34577158093452454,0.0001566265060240964,0.4787234042553192,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42__1776439568,llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42,qlora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,True,False,42,32,64,350,8,1024,8.316989216966332,7.383336350400535,7.383336350400535,2677.0969,0.131,completed,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/metrics_history.jsonl,100,0.5319148936170213,train_log,2026-04-17T16:12:57.988117+00:00,1.9749,8.768091201782227,9.31640625,8.646641110051549,5.311128582088765,7.695913459123449,4.634540927893142,350,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,50,7.695913459123449,4.634540927893142,350,4,350,0.0002,10,0.05,8.887051582336426,14.470703125,0.4891490340232849,0.34433630108833313,0,0,0,0,0,0,1,2,8.887051105499268,14.470703125,50,4.932607258909515,4.934071354623884,4.938354517750442,7,0.005052985353064782,False,completed,7.589663982391357,14.470703125,0.05,0.01,0.3715481758117676,0.00015060240963855423,0.5319148936170213,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42__1776439568,llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42,qlora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,True,False,42,32,64,350,8,1024,8.316989216966332,7.383336350400535,7.383336350400535,2677.0969,0.131,completed,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/metrics_history.jsonl,100,0.5319148936170213,eval,2026-04-17T16:12:57.988122+00:00,,8.768091201782227,9.31640625,8.646641110051549,5.311128582088765,7.695913459123449,4.634540927893142,350,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,50,7.695913459123449,4.634540927893142,350,4,350,0.0002,10,0.05,8.887051582336426,14.470703125,0.4891490340232849,0.34433630108833313,0,0,0,0,0,0,1,2,8.887051105499268,14.470703125,50,4.932607258909515,4.934071354623884,4.938354517750442,7,0.005052985353064782,False,completed,7.589663982391357,14.470703125,0.05,0.01,,,0.5319148936170213,100,2.018280267715454,67.3645,3.785,3.785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42__1776439568,llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42,qlora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,True,False,42,32,64,350,8,1024,8.316989216966332,7.383336350400535,7.383336350400535,2677.0969,0.131,completed,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/metrics_history.jsonl,100,0.5319148936170213,eval,2026-04-17T16:12:57.988126+00:00,,8.768091201782227,9.31640625,8.646641110051549,5.311128582088765,7.695913459123449,4.634540927893142,350,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,50,7.695913459123449,4.634540927893142,350,4,350,0.0002,10,0.05,8.887051582336426,14.470703125,0.4891490340232849,0.34433630108833313,0,0,0,0,0,0,1,2,8.887051105499268,14.470703125,50,4.932607258909515,4.934071354623884,4.938354517750442,7,0.005052985353064782,False,completed,7.589663982391357,14.470703125,0.05,0.01,,,0.5319148936170213,100,,,,,2.0586440563201904,61.8186,3.785,3.785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42__1776439568,llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42,qlora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,True,False,42,32,64,350,8,1024,8.316989216966332,7.383336350400535,7.383336350400535,2677.0969,0.131,completed,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/metrics_history.jsonl,100,0.5319148936170213,eval,2026-04-17T16:12:57.988130+00:00,,8.768091201782227,9.31640625,8.646641110051549,5.311128582088765,7.695913459123449,4.634540927893142,350,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,50,7.695913459123449,4.634540927893142,350,4,350,0.0002,10,0.05,8.887051582336426,14.470703125,0.4891490340232849,0.34433630108833313,0,0,0,0,0,0,1,2,8.887051105499268,14.470703125,50,4.932607258909515,4.934071354623884,4.938354517750442,7,0.005052985353064782,False,completed,7.589663982391357,14.470703125,0.05,0.01,,,0.5319148936170213,100,,,,,,,,,1.5643465518951416,5.5504,3.784,3.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42__1776439568,llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42,qlora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,True,False,42,32,64,350,8,1024,8.316989216966332,7.383336350400535,7.383336350400535,2677.0969,0.131,completed,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/metrics_history.jsonl,100,0.5319148936170213,eval,2026-04-17T16:12:57.988138+00:00,,8.768091201782227,9.31640625,8.646641110051549,5.311128582088765,7.695913459123449,4.634540927893142,350,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,50,7.695913459123449,4.634540927893142,350,4,350,0.0002,10,0.05,8.887051582336426,14.470703125,0.4891490340232849,0.34433630108833313,0,0,0,0,0,0,1,2,8.887051105499268,14.470703125,50,4.932607258909515,4.934071354623884,4.938354517750442,7,0.005052985353064782,False,completed,7.589663982391357,14.470703125,0.05,0.01,,,0.5319148936170213,100,2.018280267715454,67.3645,3.785,3.785,2.0586440563201904,61.8186,3.785,3.785,1.5643465518951416,5.5504,3.784,3.784,7.525372173734111,8.887051582336426,14.470703125,8.887051582336426,14.470703125,8.887051582336426,14.470703125,7.8353383266176415,8.887051582336426,14.470703125,8.887051582336426,14.470703125,8.887051582336426,14.470703125,4.77955072688765,8.887051105499268,14.470703125,8.887051105499268,14.470703125,8.887051105499268,14.470703125,4.934071354623884,4.934000596520491,4.9357051715138365,0.0008359836189276947,50,,,,,
llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42__1776439568,llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42,qlora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,True,False,42,32,64,350,8,1024,8.316989216966332,7.383336350400535,7.383336350400535,2677.0969,0.131,completed,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/metrics_history.jsonl,110,0.5851063829787234,train_log,2026-04-17T16:12:57.988146+00:00,2.0209,8.768091201782227,9.31640625,8.646641110051549,5.311128582088765,7.695913459123449,4.634540927893142,350,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,50,7.695913459123449,4.634540927893142,350,4,350,0.0002,10,0.05,8.887051582336426,14.470703125,0.4891490340232849,0.34433630108833313,0,0,0,0,0,0,1,2,8.887051105499268,14.470703125,50,4.932607258909515,4.934071354623884,4.938354517750442,7,0.005052985353064782,False,completed,7.589663982391357,14.470703125,0.05,0.01,0.36967945098876953,0.00014457831325301204,0.5851063829787234,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42__1776439568,llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42,qlora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,True,False,42,32,64,350,8,1024,8.316989216966332,7.383336350400535,7.383336350400535,2677.0969,0.131,completed,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_qlora_l40_protocol_v3_phase2_r32_seed42/reports/metrics_history.jsonl,120,0.6382978723404256,train_log,2026-04-17T16:12:57.988150+00:00,1.9574,8.768091201782227,9.31640625,8.646641110051549,5.311128582088765,7.695913459123449,4.634540927893142,350,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,-0.9336528665657973,-0.9507276509281004,-0.6765876541956226,50,7.695913459123449,4.634540927893142,350,4,350,0.0002,10,0.05,8.887051582336426,14.470703125,0.4891490340232849,0.34433630108833313,0,0,0,0,0,0,1,2,8.887051105499268,14.470703125,50,4.932607258909515,4.934071354623884,4.938354517750442,7,0.005052985353064782,False,completed,7.589663982391357,14.470703125,0.05,0.01,0.3821500837802887,0.00013855421686746988,0.6382978723404256,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
